127.0.0.1 [01/Dec/2025:00:17:43] "GET /index.html" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:19:38] "GET /index.html" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:19:45] "GET /index.html" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:22:27] "GET /index.html" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:24:19] "GET /index.html" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:24:28] "GET /index.html" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:39:44] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:42:41] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:42:54] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:03] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:03] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:03] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:04] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:04] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:04] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:05] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:05] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:06] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:06] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:43:15] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:20] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:20] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:20] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:20] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 2ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:44:22] "GET /style.css" 200 21 1ms
127.0.0.1 [01/Dec/2025:00:44:23] "GET /nonexistent.html" 404 22 0ms
127.0.0.1 [01/Dec/2025:00:44:32] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:00] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:01] "GET /style.css" 200 21 0ms
127.0.0.1 [01/Dec/2025:00:45:01] "GET /nonexistent.html" 404 22 0ms
127.0.0.1 [01/Dec/2025:00:45:10] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:24] "GET /style.css" 200 21 0ms
127.0.0.1 [01/Dec/2025:00:45:39] "GET /nonexistent.html" 404 22 0ms
127.0.0.1 [01/Dec/2025:00:45:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:51] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:45:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:51] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:45:52] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:52] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:52] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:52] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:45:52] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:00:45:52] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:50:17] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:50:18] "GET /style.css" 200 21 0ms
127.0.0.1 [01/Dec/2025:00:50:18] "GET /nonexistent.html" 404 22 0ms
127.0.0.1 [01/Dec/2025:00:50:27] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:50:36] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:51:16] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:51:21] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:52:26] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:52:26] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:52:26] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:52:26] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:00:52:27] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:42:41] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:42:42] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:42:42] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:42:42] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:42:42] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:43:49] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:44:46] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:44:53] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:48:28] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:48:28] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:48:28] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:48:28] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:11:48:29] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:48:29] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:48:29] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:48:29] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:48:29] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:48:30] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:11:49:28] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:12:45:01] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:12:52:44] "GET /style.css" 200 21 1ms
127.0.0.1 [01/Dec/2025:12:59:13] "GET /style.css" 200 21 0ms
127.0.0.1 [01/Dec/2025:12:59:23] "GET /style.css" 200 21 0ms
127.0.0.1 [01/Dec/2025:13:01:38] "GET /arquivo-inexistente.html" 404 22 1ms
127.0.0.1 [01/Dec/2025:13:09:50] "GET /" 200 20 9ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:51] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:09:52] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 1ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
127.0.0.1 [01/Dec/2025:13:18:02] "GET /" 200 20 0ms
